Transcript_ID,Gene.refGene,Exon,Genomic_start,Genomic_end,CDS_start,CDS_end,Exon_Length
NM_004281.4,BAG3,exon1,119651675,119651855,1,180,180
NM_004281.4,BAG3,exon2,119669850,119670177,181,507,327
NM_004281.4,BAG3,exon3,119672254,119672656,508,909,402
NM_004281.4,BAG3,exon4,119676463,119677282,910,1728,819
NM_001145104.1,SMAD3,exon2,67166831,67166853,1,22,22
NM_001145104.1,SMAD3,exon3,67170553,67170604,23,73,51
NM_001145104.1,SMAD3,exon4,67181240,67181453,74,286,213
NM_001145104.1,SMAD3,exon5,67184726,67184864,287,424,138
NM_001145104.1,SMAD3,exon6,67187364,67187509,425,569,145
NM_001145104.1,SMAD3,exon7,67190412,67190536,570,693,124
NM_001370404.1,TSC2,exon2,2048615,2048753,1,138,138
NM_001370404.1,TSC2,exon3,2050399,2050486,139,225,87
NM_001370404.1,TSC2,exon4,2053341,2053452,226,336,111
NM_001370404.1,TSC2,exon5,2054295,2054440,337,481,145
NM_001370404.1,TSC2,exon6,2055401,2055519,482,599,118
NM_001370404.1,TSC2,exon7,2056195,2056244,600,648,49
NM_001370404.1,TSC2,exon8,2056643,2056769,649,774,126
NM_001370404.1,TSC2,exon9,2057104,2057178,775,848,74
NM_001370404.1,TSC2,exon10,2058746,2058873,849,975,127
NM_001370404.1,TSC2,exon11,2060669,2060813,976,1119,144
NM_001370404.1,TSC2,exon12,2061870,2062008,1120,1257,138
NM_001370404.1,TSC2,exon13,2062496,2062600,1258,1361,104
NM_001370404.1,TSC2,exon14,2062971,2063053,1362,1443,82
NM_001370404.1,TSC2,exon15,2064271,2064427,1444,1599,156
NM_001370404.1,TSC2,exon16,2065518,2065635,1600,1716,117
NM_001370404.1,TSC2,exon17,2070455,2070578,1717,1839,123
NM_001370404.1,TSC2,exon18,2071509,2071616,1840,1946,107
NM_001370404.1,TSC2,exon19,2071783,2071934,1947,2097,151
NM_001370404.1,TSC2,exon20,2072240,2072363,2098,2220,123
NM_001370404.1,TSC2,exon21,2072848,2072983,2221,2355,135
NM_001370404.1,TSC2,exon22,2074199,2074389,2356,2545,190
NM_001370404.1,TSC2,exon23,2075798,2075892,2546,2639,94
NM_001370404.1,TSC2,exon24,2076067,2076170,2640,2742,103
NM_001370404.1,TSC2,exon25,2076490,2076585,2743,2837,95
NM_001370404.1,TSC2,exon26,2079034,2079196,2838,2999,162
NM_001370404.1,TSC2,exon27,2079275,2079428,3000,3152,153
NM_001370404.1,TSC2,exon28,2079556,2079669,3153,3265,113
NM_001370404.1,TSC2,exon29,2080164,2080377,3266,3478,213
NM_001370404.1,TSC2,exon30,2081594,2081798,3479,3682,204
NM_001370404.1,TSC2,exon31,2082435,2082504,3683,3751,69
NM_001370404.1,TSC2,exon32,2083694,2083816,3752,3873,122
NM_001370404.1,TSC2,exon33,2084227,2084715,3874,4361,488
NM_001370404.1,TSC2,exon34,2084950,2085026,4362,4437,76
NM_001370404.1,TSC2,exon35,2085229,2085322,4438,4530,93
NM_001370404.1,TSC2,exon36,2086192,2086379,4531,4717,187
NM_001370404.1,TSC2,exon37,2086731,2086871,4718,4857,140
NM_001370404.1,TSC2,exon38,2087862,2087941,4858,4936,79
NM_001370404.1,TSC2,exon39,2088047,2088139,4937,5028,92
NM_001370404.1,TSC2,exon40,2088226,2088325,5029,5127,99
NM_001370404.1,TSC2,exon41,2088445,2088610,5128,5292,165
NM_001319034.2,DSP,exon1,7541915,7542085,1,170,170
NM_001319034.2,DSP,exon2,7555717,7555820,171,273,103
NM_001319034.2,DSP,exon3,7558115,7558264,274,422,149
NM_001319034.2,DSP,exon4,7559225,7559400,423,597,175
NM_001319034.2,DSP,exon5,7562651,7562780,598,726,129
NM_001319034.2,DSP,exon6,7563735,7563786,727,777,51
NM_001319034.2,DSP,exon7,7565358,7565520,778,939,162
NM_001319034.2,DSP,exon8,7566376,7566481,940,1044,105
NM_001319034.2,DSP,exon9,7567353,7567449,1045,1140,96
NM_001319034.2,DSP,exon10,7567780,7567906,1141,1266,126
NM_001319034.2,DSP,exon11,7568436,7568589,1267,1419,153
NM_001319034.2,DSP,exon12,7569185,7569340,1420,1574,155
NM_001319034.2,DSP,exon13,7570436,7570563,1575,1701,127
NM_001319034.2,DSP,exon14,7571382,7571584,1702,1903,202
NM_001319034.2,DSP,exon15,7571841,7572068,1904,2130,227
NM_001319034.2,DSP,exon16,7574085,7574252,2131,2297,167
NM_001319034.2,DSP,exon17,7574656,7574795,2298,2436,139
NM_001319034.2,DSP,exon18,7575294,7575488,2437,2630,194
NM_001319034.2,DSP,exon19,7576293,7576456,2631,2793,163
NM_001319034.2,DSP,exon20,7576958,7577042,2794,2877,84
NM_001319034.2,DSP,exon21,7577778,7577886,2878,2985,108
NM_001319034.2,DSP,exon22,7578463,7578562,2986,3084,99
NM_001319034.2,DSP,exon23,7579274,7580240,3085,4050,966
NM_001319034.2,DSP,exon24,7582641,7585878,4051,7287,3237
NM_133437.4,TTN,exon1,178527011,178527307,1,296,296
NM_133437.4,TTN,exon2,178527445,178527748,297,599,303
NM_133437.4,TTN,exon3,178528273,178528427,600,753,154
NM_133437.4,TTN,exon4,178528527,178529219,754,1445,692
NM_133437.4,TTN,exon5,178529959,178530116,1446,1602,157
NM_133437.4,TTN,exon6,178530240,178535849,1603,7211,5609
NM_133437.4,TTN,exon7,178535981,178536575,7212,7805,594
NM_133437.4,TTN,exon8,178536937,178537243,7806,8111,306
NM_133437.4,TTN,exon9,178537341,178537917,8112,8687,576
NM_133437.4,TTN,exon10,178538539,178538839,8688,8987,300
NM_133437.4,TTN,exon11,178538945,178539251,8988,9293,306
NM_133437.4,TTN,exon12,178539381,178539966,9294,9878,585
NM_133437.4,TTN,exon13,178540067,178540370,9879,10181,303
NM_133437.4,TTN,exon14,178541281,178541584,10182,10484,303
NM_133437.4,TTN,exon15,178542263,178542563,10485,10784,300
NM_133437.4,TTN,exon16,178542661,178542949,10785,11072,288
NM_133437.4,TTN,exon17,178543068,178543662,11073,11666,594
NM_133437.4,TTN,exon18,178543833,178544115,11667,11948,282
NM_133437.4,TTN,exon19,178544200,178544506,11949,12254,306
NM_133437.4,TTN,exon20,178545387,178545693,12255,12560,306
NM_133437.4,TTN,exon21,178545819,178546116,12561,12857,297
NM_133437.4,TTN,exon22,178546211,178546502,12858,13148,291
NM_133437.4,TTN,exon23,178546599,178546905,13149,13454,306
NM_133437.4,TTN,exon24,178547002,178547305,13455,13757,303
NM_133437.4,TTN,exon25,178547406,178549473,13758,15824,2067
NM_133437.4,TTN,exon26,178549569,178549869,15825,16124,300
NM_133437.4,TTN,exon27,178549985,178550273,16125,16412,288
NM_133437.4,TTN,exon28,178550966,178551260,16413,16706,294
NM_133437.4,TTN,exon29,178551629,178553396,16707,18473,1767
NM_133437.4,TTN,exon30,178553501,178553807,18474,18779,306
NM_133437.4,TTN,exon31,178553913,178554216,18780,19082,303
NM_133437.4,TTN,exon32,178554452,178554752,19083,19382,300
NM_133437.4,TTN,exon33,178554864,178555152,19383,19670,288
NM_133437.4,TTN,exon34,178556847,178557144,19671,19967,297
NM_133437.4,TTN,exon35,178557252,178557555,19968,20270,303
NM_133437.4,TTN,exon36,178557647,178558235,20271,20858,588
NM_133437.4,TTN,exon37,178558340,178558637,20859,21155,297
NM_133437.4,TTN,exon38,178559310,178576416,21156,38261,17106
NM_133437.4,TTN,exon39,178576528,178576831,38262,38564,303
NM_133437.4,TTN,exon40,178576922,178577510,38565,39152,588
NM_133437.4,TTN,exon41,178577601,178577898,39153,39449,297
NM_133437.4,TTN,exon42,178577987,178578185,39450,39647,198
NM_133437.4,TTN,exon43,178578610,178578715,39648,39752,105
NM_133437.4,TTN,exon44,178578805,178579393,39753,40340,588
NM_133437.4,TTN,exon45,178579560,178579848,40341,40628,288
NM_133437.4,TTN,exon46,178579938,178580229,40629,40919,291
NM_133437.4,TTN,exon47,178580321,178580609,40920,41207,288
NM_133437.4,TTN,exon48,178581498,178581804,41208,41513,306
NM_133437.4,TTN,exon49,178581905,178582208,41514,41816,303
NM_133437.4,TTN,exon50,178582295,178582592,41817,42113,297
NM_133437.4,TTN,exon51,178582939,178583227,42114,42401,288
NM_133437.4,TTN,exon52,178583606,178583906,42402,42701,300
NM_133437.4,TTN,exon53,178584275,178584578,42702,43004,303
NM_133437.4,TTN,exon54,178584668,178584968,43005,43304,300
NM_133437.4,TTN,exon55,178585071,178585347,43305,43580,276
NM_133437.4,TTN,exon56,178586504,178586807,43581,43883,303
NM_133437.4,TTN,exon57,178587117,178587417,43884,44183,300
NM_133437.4,TTN,exon58,178587515,178587800,44184,44468,285
NM_133437.4,TTN,exon59,178587898,178588219,44469,44789,321
NM_133437.4,TTN,exon60,178588537,178591504,44790,47756,2967
NM_133437.4,TTN,exon61,178591598,178591892,47757,48050,294
NM_133437.4,TTN,exon62,178591977,178592277,48051,48350,300
NM_133437.4,TTN,exon63,178592378,178592660,48351,48632,282
NM_133437.4,TTN,exon64,178592774,178593083,48633,48941,309
NM_133437.4,TTN,exon65,178593172,178593475,48942,49244,303
NM_133437.4,TTN,exon66,178593567,178593867,49245,49544,300
NM_133437.4,TTN,exon67,178593960,178594242,49545,49826,282
NM_133437.4,TTN,exon68,178594343,178594646,49827,50129,303
NM_133437.4,TTN,exon69,178595506,178595809,50130,50432,303
NM_133437.4,TTN,exon70,178597537,178597819,50433,50714,282
NM_133437.4,TTN,exon71,178597907,178598058,50715,50865,151
NM_133437.4,TTN,exon72,178598505,178598654,50866,51014,149
NM_133437.4,TTN,exon73,178598747,178599062,51015,51329,315
NM_133437.4,TTN,exon74,178599145,178599445,51330,51629,300
NM_133437.4,TTN,exon75,178599553,178599850,51630,51926,297
NM_133437.4,TTN,exon76,178600853,178601171,51927,52244,318
NM_133437.4,TTN,exon77,178601264,178601564,52245,52544,300
NM_133437.4,TTN,exon78,178601657,178601787,52545,52674,130
NM_133437.4,TTN,exon79,178601881,178601914,52675,52707,33
NM_133437.4,TTN,exon80,178602001,178602150,52708,52856,149
NM_133437.4,TTN,exon81,178602281,178602590,52857,53165,309
NM_133437.4,TTN,exon82,178603875,178604305,53166,53595,430
NM_133437.4,TTN,exon83,178604707,178604898,53596,53786,191
NM_133437.4,TTN,exon84,178604986,178605295,53787,54095,309
NM_133437.4,TTN,exon85,178605413,178605713,54096,54395,300
NM_133437.4,TTN,exon86,178607020,178607314,54396,54689,294
NM_133437.4,TTN,exon87,178607400,178607685,54690,54974,285
NM_133437.4,TTN,exon88,178607784,178608081,54975,55271,297
NM_133437.4,TTN,exon89,178608177,178608477,55272,55571,300
NM_133437.4,TTN,exon90,178608605,178608908,55572,55874,303
NM_133437.4,TTN,exon91,178609207,178609570,55875,56237,363
NM_133437.4,TTN,exon92,178609683,178609986,56238,56540,303
NM_133437.4,TTN,exon93,178610089,178610389,56541,56840,300
NM_133437.4,TTN,exon94,178610992,178611271,56841,57119,279
NM_133437.4,TTN,exon95,178611371,178611677,57120,57425,306
NM_133437.4,TTN,exon96,178611757,178611954,57426,57622,197
NM_133437.4,TTN,exon97,178612056,178612162,57623,57728,106
NM_133437.4,TTN,exon98,178612276,178612576,57729,58028,300
NM_133437.4,TTN,exon99,178612772,178613072,58029,58328,300
NM_133437.4,TTN,exon100,178613160,178613276,58329,58444,116
NM_133437.4,TTN,exon101,178613750,178613937,58445,58631,187
NM_133437.4,TTN,exon102,178614051,178614348,58632,58928,297
NM_133437.4,TTN,exon103,178614465,178614753,58929,59216,288
NM_133437.4,TTN,exon104,178614846,178614968,59217,59338,122
NM_133437.4,TTN,exon105,178615306,178615484,59339,59516,178
NM_133437.4,TTN,exon106,178615640,178615788,59517,59664,148
NM_133437.4,TTN,exon107,178616478,178616630,59665,59816,152
NM_133437.4,TTN,exon108,178616728,178617013,59817,60101,285
NM_133437.4,TTN,exon109,178617119,178617234,60102,60216,115
NM_133437.4,TTN,exon110,178617324,178617512,60217,60404,188
NM_133437.4,TTN,exon111,178617778,178618081,60405,60707,303
NM_133437.4,TTN,exon112,178618188,178618491,60708,61010,303
NM_133437.4,TTN,exon113,178618583,178618853,61011,61280,270
NM_133437.4,TTN,exon114,178619620,178619887,61281,61547,267
NM_133437.4,TTN,exon115,178619987,178620112,61548,61672,125
NM_133437.4,TTN,exon116,178620216,178620625,61673,62081,409
NM_133437.4,TTN,exon117,178620714,178620993,62082,62360,279
NM_133437.4,TTN,exon118,178621101,178621368,62361,62627,267
NM_133437.4,TTN,exon119,178621474,178621741,62628,62894,267
NM_133437.4,TTN,exon120,178621839,178622008,62895,63063,169
NM_133437.4,TTN,exon121,178622669,178622767,63064,63161,98
NM_133437.4,TTN,exon122,178624464,178624731,63162,63428,267
NM_133437.4,TTN,exon123,178625272,178625396,63429,63552,124
NM_133437.4,TTN,exon124,178629300,178629443,63553,63695,143
NM_133437.4,TTN,exon125,178630240,178630367,63696,63822,127
NM_133437.4,TTN,exon126,178630803,178630943,63823,63962,140
NM_133437.4,TTN,exon127,178631033,178631300,63963,64229,267
NM_133437.4,TTN,exon128,178632146,178632413,64230,64496,267
NM_133437.4,TTN,exon129,178632525,178632792,64497,64763,267
NM_133437.4,TTN,exon130,178632917,178633044,64764,64890,127
NM_133437.4,TTN,exon131,178633186,178633326,64891,65030,140
NM_133437.4,TTN,exon132,178633412,178633676,65031,65294,264
NM_133437.4,TTN,exon133,178633816,178634083,65295,65561,267
NM_133437.4,TTN,exon134,178634365,178634629,65562,65825,264
NM_133437.4,TTN,exon135,178634722,178634849,65826,65952,127
NM_133437.4,TTN,exon136,178635164,178635304,65953,66092,140
NM_133437.4,TTN,exon137,178635439,178635715,66093,66368,276
NM_133437.4,TTN,exon138,178635962,178636241,66369,66647,279
NM_133437.4,TTN,exon139,178636397,178636799,66648,67049,402
NM_133437.4,TTN,exon140,178637368,178637419,67050,67100,51
NM_133437.4,TTN,exon141,178639698,178639788,67101,67190,90
NM_133437.4,TTN,exon142,178640047,178640110,67191,67253,63
NM_133437.4,TTN,exon143,178640540,178640630,67254,67343,90
NM_133437.4,TTN,exon144,178641240,178641315,67344,67418,75
NM_133437.4,TTN,exon145,178642236,178642317,67419,67499,81
NM_133437.4,TTN,exon146,178738081,178738360,67500,67778,279
NM_133437.4,TTN,exon147,178739140,178741921,67779,70559,2781
NM_133437.4,TTN,exon148,178753123,178753180,70560,70616,57
NM_133437.4,TTN,exon149,178756221,178756797,70617,71192,576
NM_133437.4,TTN,exon150,178758983,178759172,71193,71381,189
NM_133437.4,TTN,exon151,178764176,178764302,71382,71507,126
NM_133437.4,TTN,exon152,178764526,178764811,71508,71792,285
NM_133437.4,TTN,exon153,178766380,178766612,71793,72024,232
NM_133437.4,TTN,exon154,178767758,178767924,72025,72190,166
NM_133437.4,TTN,exon155,178768013,178768155,72191,72332,142
NM_133437.4,TTN,exon156,178768672,178768933,72333,72593,261
NM_133437.4,TTN,exon157,178769678,178769939,72594,72854,261
NM_133437.4,TTN,exon158,178770059,178770320,72855,73115,261
NM_133437.4,TTN,exon159,178770411,178770675,73116,73379,264
NM_133437.4,TTN,exon160,178771210,178771471,73380,73640,261
NM_133437.4,TTN,exon161,178773108,178773369,73641,73901,261
NM_133437.4,TTN,exon162,178773461,178773725,73902,74165,264
NM_133437.4,TTN,exon163,178773837,178774110,74166,74438,273
NM_133437.4,TTN,exon164,178774206,178774473,74439,74705,267
NM_133437.4,TTN,exon165,178774920,178775202,74706,74987,282
NM_133437.4,TTN,exon166,178775355,178777049,74988,76681,1694
NM_133437.4,TTN,exon167,178777148,178777317,76682,76850,169
NM_133437.4,TTN,exon168,178777419,178777584,76851,77015,165
NM_133437.4,TTN,exon169,178777703,178777975,77016,77287,272
NM_133437.4,TTN,exon170,178778873,178779118,77288,77532,245
NM_133437.4,TTN,exon171,178779228,178779462,77533,77766,234
NM_133437.4,TTN,exon172,178779999,178780205,77767,77972,206
NM_133437.4,TTN,exon173,178781120,178781263,77973,78115,143
NM_133437.4,TTN,exon174,178782211,178782427,78116,78331,216
NM_133437.4,TTN,exon175,178782538,178782602,78332,78395,64
NM_133437.4,TTN,exon176,178782805,178783064,78396,78654,259
NM_133437.4,TTN,exon177,178783719,178783785,78655,78720,66
NM_133437.4,TTN,exon178,178784069,178784351,78721,79002,282
NM_133437.4,TTN,exon179,178785619,178785742,79003,79125,123
NM_133437.4,TTN,exon180,178785847,178786141,79126,79419,294
NM_133437.4,TTN,exon181,178789359,178789497,79420,79557,138
NM_133437.4,TTN,exon182,178789977,178790115,79558,79695,138
NM_133437.4,TTN,exon183,178792071,178792197,79696,79821,126
NM_133437.4,TTN,exon184,178793403,178793541,79822,79959,138
NM_133437.4,TTN,exon185,178794398,178794551,79960,80112,153
NM_133437.4,TTN,exon186,178794921,178795252,80113,80443,331
NM_133437.4,TTN,exon187,178799486,178799731,80444,80688,245
NM_133437.4,TTN,exon188,178799824,178799910,80689,80774,86
NM_133437.4,TTN,exon189,178800394,178800682,80775,81062,288
NM_133437.4,TTN,exon190,178802137,178802341,81063,81266,204
NM_133437.4,TTN,exon191,178804551,178804642,81267,81357,91
NM_001301289.2,TPM1,exon1,63048575,63048707,1,132,132
NM_001301289.2,TPM1,exon2,63056984,63057118,133,266,134
NM_001301289.2,TPM1,exon3,63059562,63059680,267,384,118
NM_001301289.2,TPM1,exon4,63060868,63060939,385,455,71
NM_001301289.2,TPM1,exon5,63061712,63061788,456,531,76
NM_001301289.2,TPM1,exon6,63062214,63062277,532,594,63
NM_001301289.2,TPM1,exon7,63062575,63062645,595,664,70
NM_001301289.2,TPM1,exon8,63071089,63071172,665,747,83
NM_001278172.2,SDHC,exon1,161314405,161314425,1,20,20
NM_001278172.2,SDHC,exon2,161323613,161323670,21,77,57
NM_001278172.2,SDHC,exon3,161340593,161340655,78,139,62
NM_001278172.2,SDHC,exon4,161362328,161362540,140,351,212
NM_022844.2,MYH11,exon2,1366821,1366852,1,31,31
NM_022844.2,MYH11,exon3,1372919,1373092,32,204,173
NM_022844.2,MYH11,exon4,1373174,1373283,205,313,109
NM_022844.2,MYH11,exon5,1375150,1375359,314,522,209
NM_022844.2,MYH11,exon6,1376325,1376449,523,646,124
NM_022844.2,MYH11,exon7,1377230,1377319,647,735,89
NM_022844.2,MYH11,exon8,1377595,1377724,736,864,129
NM_022844.2,MYH11,exon9,1378161,1378323,865,1026,162
NM_022844.2,MYH11,exon10,1378849,1379062,1027,1239,213
NM_022844.2,MYH11,exon11,1379432,1379645,1240,1452,213
NM_022844.2,MYH11,exon12,1382171,1382420,1453,1701,249
NM_022844.2,MYH11,exon13,1382657,1382810,1702,1854,153
NM_022844.2,MYH11,exon14,1382898,1383003,1855,1959,105
NM_022844.2,MYH11,exon15,1384858,1385065,1960,2166,207
NM_022844.2,MYH11,exon16,1390574,1390719,2167,2311,145
NM_022844.2,MYH11,exon17,1393376,1393589,2312,2524,213
NM_022844.2,MYH11,exon18,1395459,1395631,2525,2696,172
NM_022844.2,MYH11,exon19,1396575,1396699,2697,2820,124
NM_022844.2,MYH11,exon20,1398061,1398199,2821,2958,138
NM_022844.2,MYH11,exon21,1399473,1399680,2959,3165,207
NM_022844.2,MYH11,exon22,1399770,1399902,3166,3297,132
NM_022844.2,MYH11,exon23,1403139,1403248,3298,3406,109
NM_022844.2,MYH11,exon24,1405580,1405741,3407,3567,161
NM_022844.2,MYH11,exon25,1405884,1405954,3568,3637,70
NM_022844.2,MYH11,exon26,1406057,1406179,3638,3759,122
NM_022844.2,MYH11,exon27,1408148,1408342,3760,3953,194
NM_022844.2,MYH11,exon28,1411404,1411519,3954,4068,115
NM_022844.2,MYH11,exon29,1414351,1414525,4069,4242,174
NM_022844.2,MYH11,exon30,1415837,1416011,4243,4416,174
NM_022844.2,MYH11,exon31,1417586,1417739,4417,4569,153
NM_022844.2,MYH11,exon32,1418550,1418669,4570,4688,119
NM_022844.2,MYH11,exon33,1421806,1421902,4689,4784,96
NM_022844.2,MYH11,exon34,1429578,1429722,4785,4928,144
NM_022844.2,MYH11,exon35,1434062,1434161,4929,5027,99
NM_022844.2,MYH11,exon36,1436764,1436828,5028,5091,64
NM_022844.2,MYH11,exon37,1440369,1440462,5092,5184,93
NM_022844.2,MYH11,exon38,1444614,1444717,5185,5287,103
NM_022844.2,MYH11,exon39,1456640,1456668,5288,5315,28
NM_022844.2,MYH11,exon40,1481239,1481396,5316,5472,157
NM_022844.2,MYH11,exon41,1495896,1496241,5473,5817,345
NM_022844.2,MYH11,exon2,15708810,15708841,1,31,31
NM_022844.2,MYH11,exon3,15714908,15715081,32,204,173
NM_022844.2,MYH11,exon4,15715163,15715272,205,313,109
NM_022844.2,MYH11,exon5,15717139,15717348,314,522,209
NM_022844.2,MYH11,exon6,15718314,15718438,523,646,124
NM_022844.2,MYH11,exon7,15719219,15719308,647,735,89
NM_022844.2,MYH11,exon8,15719584,15719713,736,864,129
NM_022844.2,MYH11,exon9,15720150,15720312,865,1026,162
NM_022844.2,MYH11,exon10,15720838,15721051,1027,1239,213
NM_022844.2,MYH11,exon11,15721421,15721634,1240,1452,213
NM_022844.2,MYH11,exon12,15724160,15724409,1453,1701,249
NM_022844.2,MYH11,exon13,15724646,15724799,1702,1854,153
NM_022844.2,MYH11,exon14,15724887,15724992,1855,1959,105
NM_022844.2,MYH11,exon15,15726847,15727054,1960,2166,207
NM_022844.2,MYH11,exon16,15732563,15732708,2167,2311,145
NM_022844.2,MYH11,exon17,15735365,15735578,2312,2524,213
NM_022844.2,MYH11,exon18,15737448,15737620,2525,2696,172
NM_022844.2,MYH11,exon19,15738564,15738688,2697,2820,124
NM_022844.2,MYH11,exon20,15740050,15740188,2821,2958,138
NM_022844.2,MYH11,exon21,15741462,15741669,2959,3165,207
NM_022844.2,MYH11,exon22,15741759,15741891,3166,3297,132
NM_022844.2,MYH11,exon23,15745128,15745237,3298,3406,109
NM_022844.2,MYH11,exon24,15747569,15747730,3407,3567,161
NM_022844.2,MYH11,exon25,15747873,15747943,3568,3637,70
NM_022844.2,MYH11,exon26,15748046,15748168,3638,3759,122
NM_022844.2,MYH11,exon27,15750137,15750331,3760,3953,194
NM_022844.2,MYH11,exon28,15753393,15753508,3954,4068,115
NM_022844.2,MYH11,exon29,15756340,15756514,4069,4242,174
NM_022844.2,MYH11,exon30,15757826,15758000,4243,4416,174
NM_022844.2,MYH11,exon31,15759575,15759728,4417,4569,153
NM_022844.2,MYH11,exon32,15760539,15760658,4570,4688,119
NM_022844.2,MYH11,exon33,15763795,15763891,4689,4784,96
NM_022844.2,MYH11,exon34,15771568,15771712,4785,4928,144
NM_022844.2,MYH11,exon35,15776077,15776176,4929,5027,99
NM_022844.2,MYH11,exon36,15778779,15778843,5028,5091,64
NM_022844.2,MYH11,exon37,15782384,15782477,5092,5184,93
NM_022844.2,MYH11,exon38,15786629,15786732,5185,5287,103
NM_022844.2,MYH11,exon39,15798659,15798687,5288,5315,28
NM_022844.2,MYH11,exon40,15823254,15823411,5316,5472,157
NM_022844.2,MYH11,exon41,15837907,15838252,5473,5817,345
NM_001320855.1,ACTA2,exon1,88935222,88935366,1,144,144
NM_001320855.1,ACTA2,exon2,88938060,88938242,145,326,182
NM_001320855.1,ACTA2,exon3,88939506,88939698,327,518,192
NM_001320855.1,ACTA2,exon4,88941228,88941390,519,680,162
NM_001320855.1,ACTA2,exon5,88941784,88941869,681,765,85
NM_001320855.1,ACTA2,exon6,88943796,88943907,766,876,111
NM_001320855.1,ACTA2,exon7,88947257,88947386,877,1005,129
NM_001320855.1,ACTA2,exon8,88948801,88948930,1006,1134,129
NM_024675.4,PALB2,exon1,23603458,23603669,1,211,211
NM_024675.4,PALB2,exon2,23607863,23608012,212,360,149
NM_024675.4,PALB2,exon3,23614003,23614091,361,448,88
NM_024675.4,PALB2,exon4,23621361,23621478,449,565,117
NM_024675.4,PALB2,exon5,23622968,23623130,566,727,162
NM_024675.4,PALB2,exon6,23624008,23624094,728,813,86
NM_024675.4,PALB2,exon7,23626235,23626397,814,975,162
NM_024675.4,PALB2,exon8,23629203,23629275,976,1047,72
NM_024675.4,PALB2,exon9,23629639,23630469,1048,1877,830
NM_024675.4,PALB2,exon10,23634861,23636334,1878,3350,1473
NM_024675.4,PALB2,exon11,23637849,23637952,3351,3453,103
NM_024675.4,PALB2,exon12,23638069,23638129,3454,3513,60
NM_024675.4,PALB2,exon13,23641109,23641157,3514,3561,48
NM_001276346.2,TNNT2,exon1,201359209,201359255,1,46,46
NM_001276346.2,TNNT2,exon2,201359622,201359663,47,87,41
NM_001276346.2,TNNT2,exon3,201361278,201361369,88,178,91
NM_001276346.2,TNNT2,exon4,201361912,201362022,179,288,110
NM_001276346.2,TNNT2,exon5,201363295,201363406,289,399,111
NM_001276346.2,TNNT2,exon6,201364297,201364375,400,477,78
NM_001276346.2,TNNT2,exon7,201365609,201365670,478,538,61
NM_001276346.2,TNNT2,exon8,201366837,201366871,539,572,34
NM_001276346.2,TNNT2,exon9,201367770,201367803,573,605,33
NM_001276346.2,TNNT2,exon10,201368161,201368227,606,671,66
NM_001276346.2,TNNT2,exon11,201369815,201369845,672,701,30
NM_001276346.2,TNNT2,exon12,201372026,201372041,702,716,15
NM_001276346.2,TNNT2,exon13,201372144,201372155,717,727,11
NM_001276346.2,TNNT2,exon14,201373213,201373254,728,768,41
NM_000090.4,COL3A1,exon1,188974489,188974568,1,79,79
NM_000090.4,COL3A1,exon2,188984759,188984962,80,282,203
NM_000090.4,COL3A1,exon3,188985196,188985247,283,333,51
NM_000090.4,COL3A1,exon4,188985664,188985778,334,447,114
NM_000090.4,COL3A1,exon5,188987058,188987139,448,528,81
NM_000090.4,COL3A1,exon6,188988080,188988134,529,582,54
NM_000090.4,COL3A1,exon7,188988589,188988643,583,636,54
NM_000090.4,COL3A1,exon8,188989395,188989449,637,690,54
NM_000090.4,COL3A1,exon9,188990095,188990149,691,744,54
NM_000090.4,COL3A1,exon10,188990306,188990360,745,798,54
NM_000090.4,COL3A1,exon11,188991003,188991057,799,852,54
NM_000090.4,COL3A1,exon12,188991486,188991531,853,897,45
NM_000090.4,COL3A1,exon13,188991668,188991722,898,951,54
NM_000090.4,COL3A1,exon14,188992183,188992228,952,996,45
NM_000090.4,COL3A1,exon15,188992886,188992940,997,1050,54
NM_000090.4,COL3A1,exon16,188993360,188993459,1051,1149,99
NM_000090.4,COL3A1,exon17,188994037,188994082,1150,1194,45
NM_000090.4,COL3A1,exon18,188994233,188994332,1195,1293,99
NM_000090.4,COL3A1,exon19,188994540,188994594,1294,1347,54
NM_000090.4,COL3A1,exon20,188994723,188994831,1348,1455,108
NM_000090.4,COL3A1,exon21,188995045,188995099,1456,1509,54
NM_000090.4,COL3A1,exon22,188995691,188995790,1510,1608,99
NM_000090.4,COL3A1,exon23,188996124,188996178,1609,1662,54
NM_000090.4,COL3A1,exon24,188996397,188996496,1663,1761,99
NM_000090.4,COL3A1,exon25,188997164,188997218,1762,1815,54
NM_000090.4,COL3A1,exon26,188997335,188997389,1816,1869,54
NM_000090.4,COL3A1,exon27,188997699,188997753,1870,1923,54
NM_000090.4,COL3A1,exon28,188998265,188998319,1924,1977,54
NM_000090.4,COL3A1,exon29,188998673,188998718,1978,2022,45
NM_000090.4,COL3A1,exon30,188999284,188999383,2023,2121,99
NM_000090.4,COL3A1,exon31,188999469,188999577,2122,2229,108
NM_000090.4,COL3A1,exon32,188999841,188999895,2230,2283,54
NM_000090.4,COL3A1,exon33,189001396,189001450,2284,2337,54
NM_000090.4,COL3A1,exon34,189001535,189001589,2338,2391,54
NM_000090.4,COL3A1,exon35,189002297,189002351,2392,2445,54
NM_000090.4,COL3A1,exon36,189002954,189003062,2446,2553,108
NM_000090.4,COL3A1,exon37,189003410,189003464,2554,2607,54
